Local time,Open,High,Low,Close,Volume
07.05.2024 10:00:00.000 GMT+0100,2315.575,2317.135,2312.525,2313.665,2456429.9583
07.05.2024 11:00:00.000 GMT+0100,2313.635,2315.755,2312.075,2315.205,1994379.9973
07.05.2024 12:00:00.000 GMT+0100,2315.245,2316.395,2312.005,2312.245,1845620.0361
07.05.2024 13:00:00.000 GMT+0100,2312.215,2317.228,2309.818,2315.918,2136499.8817
07.05.2024 14:00:00.000 GMT+0100,2315.918,2323.528,2315.228,2318.245,4096079.8264
07.05.2024 15:00:00.000 GMT+0100,2318.295,2322.308,2312.238,2314.065,3652760.0288
07.05.2024 16:00:00.000 GMT+0100,2314.085,2319.005,2312.705,2314.655,2969079.9713
07.05.2024 17:00:00.000 GMT+0100,2314.685,2315.998,2312.295,2312.375,1810209.9895
07.05.2024 18:00:00.000 GMT+0100,2312.375,2317.295,2310.955,2314.138,1818160.0571
07.05.2024 19:00:00.000 GMT+0100,2313.958,2315.208,2312.815,2314.395,2411459.9228
07.05.2024 20:00:00.000 GMT+0100,2314.425,2315.425,2311.725,2314.555,1849499.9409
07.05.2024 21:00:00.000 GMT+0100,2314.555,2315.395,2312.628,2313.795,1011080.0266
07.05.2024 22:00:00.000 GMT+0100,2313.795,2313.795,2313.795,2313.795,0
07.05.2024 23:00:00.000 GMT+0100,2313.785,2316.715,2313.098,2314.335,505410.0156
08.05.2024 00:00:00.000 GMT+0100,2314.325,2316.185,2313.978,2315.105,379280.0009
08.05.2024 01:00:00.000 GMT+0100,2315.125,2316.205,2313.745,2314.025,610740.006
08.05.2024 02:00:00.000 GMT+0100,2314.015,2314.265,2306.875,2307.665,1158640.027
08.05.2024 03:00:00.000 GMT+0100,2307.585,2317.295,2307.205,2316.958,1208819.9854
08.05.2024 04:00:00.000 GMT+0100,2316.905,2318.045,2315.298,2316.925,1203799.963
08.05.2024 05:00:00.000 GMT+0100,2316.975,2319.245,2316.715,2319.185,744530.0221
08.05.2024 06:00:00.000 GMT+0100,2319.185,2321.345,2317.515,2317.585,826699.9722
08.05.2024 07:00:00.000 GMT+0100,2317.585,2318.875,2313.535,2314.585,1025760.0546
08.05.2024 08:00:00.000 GMT+0100,2314.585,2314.825,2305.115,2305.505,1244889.9746
08.05.2024 09:00:00.000 GMT+0100,2305.505,2309.195,2303.555,2307.235,1382570.0283
08.05.2024 10:00:00.000 GMT+0100,2307.205,2311.355,2306.925,2310.705,979539.9904
08.05.2024 11:00:00.000 GMT+0100,2310.705,2317.005,2310.615,2315.395,708769.9771
08.05.2024 12:00:00.000 GMT+0100,2315.415,2317.938,2312.775,2314.595,1084360.0035
08.05.2024 13:00:00.000 GMT+0100,2314.575,2318.928,2313.245,2314.425,2388910.0552
08.05.2024 14:00:00.000 GMT+0100,2314.415,2316.145,2306.685,2309.845,2886600.0175
08.05.2024 15:00:00.000 GMT+0100,2309.845,2317.635,2308.878,2315.418,3413880.1098
08.05.2024 16:00:00.000 GMT+0100,2315.395,2320.265,2312.525,2320.265,1698379.9934
08.05.2024 17:00:00.000 GMT+0100,2320.265,2320.945,2315.725,2316.905,1763280.0341
08.05.2024 18:00:00.000 GMT+0100,2316.915,2317.395,2313.555,2313.738,1007449.9846
08.05.2024 19:00:00.000 GMT+0100,2313.715,2313.738,2311.338,2312.565,610859.9901
08.05.2024 20:00:00.000 GMT+0100,2312.555,2312.685,2307.855,2308.005,822120.0109
08.05.2024 21:00:00.000 GMT+0100,2308.125,2309.495,2307.755,2308.165,364549.9945
08.05.2024 22:00:00.000 GMT+0100,2308.165,2308.165,2308.165,2308.165,0
08.05.2024 23:00:00.000 GMT+0100,2308.025,2310.815,2307.965,2309.455,176640.0039
09.05.2024 00:00:00.000 GMT+0100,2309.468,2309.835,2307.945,2308.695,390830.0102
09.05.2024 01:00:00.000 GMT+0100,2308.795,2310.428,2307.738,2309.178,457459.9862
09.05.2024 02:00:00.000 GMT+0100,2309.398,2312.195,2308.725,2309.855,990199.9831
09.05.2024 03:00:00.000 GMT+0100,2309.835,2311.515,2307.745,2310.185,878639.9961
09.05.2024 04:00:00.000 GMT+0100,2310.185,2312.948,2309.288,2312.235,1339910.0304
09.05.2024 05:00:00.000 GMT+0100,2312.065,2315.175,2311.835,2314.398,575309.9918
09.05.2024 06:00:00.000 GMT+0100,2314.398,2319.638,2314.325,2316.515,1180220.0079
09.05.2024 07:00:00.000 GMT+0100,2316.525,2316.995,2313.665,2314.225,1888900.0416
09.05.2024 08:00:00.000 GMT+0100,2314.195,2314.885,2307.555,2309.215,2605509.9964
09.05.2024 09:00:00.000 GMT+0100,2309.205,2313.235,2308.925,2310.385,2311009.8839
09.05.2024 10:00:00.000 GMT+0100,2310.345,2311.935,2306.615,2307.505,936339.9744
09.05.2024 11:00:00.000 GMT+0100,2307.485,2312.738,2307.205,2311.695,1592479.9442
09.05.2024 12:00:00.000 GMT+0100,2311.635,2316.524,2310.845,2315.818,2624830.0076
09.05.2024 13:00:00.000 GMT+0100,2315.778,2329.178,2314.495,2326.595,4793590.0688
09.05.2024 14:00:00.000 GMT+0100,2326.585,2326.595,2311.968,2324.205,6980239.8682
09.05.2024 15:00:00.000 GMT+0100,2324.205,2338.665,2323.175,2333.185,7571599.9603
09.05.2024 16:00:00.000 GMT+0100,2333.205,2337.545,2328.095,2330.275,4058249.9504
09.05.2024 17:00:00.000 GMT+0100,2330.315,2333.845,2329.415,2329.665,2391940.1169
09.05.2024 18:00:00.000 GMT+0100,2329.655,2334.945,2329.075,2334.665,1729889.9889
09.05.2024 19:00:00.000 GMT+0100,2334.635,2337.628,2333.755,2337.485,2486469.9841
09.05.2024 20:00:00.000 GMT+0100,2337.485,2343.975,2335.475,2343.675,3132060.051
09.05.2024 21:00:00.000 GMT+0100,2343.654,2347.095,2343.048,2345.985,1970260.0241
09.05.2024 22:00:00.000 GMT+0100,2345.985,2345.985,2345.985,2345.985,0
09.05.2024 23:00:00.000 GMT+0100,2345.385,2347.665,2342.965,2346.205,372979.9986
10.05.2024 00:00:00.000 GMT+0100,2346.315,2348.245,2345.764,2346.404,467689.991
10.05.2024 01:00:00.000 GMT+0100,2346.495,2348.898,2345.865,2347.458,894900.0239
10.05.2024 02:00:00.000 GMT+0100,2347.478,2355.674,2347.345,2350.205,2957429.8859
10.05.2024 03:00:00.000 GMT+0100,2350.175,2351.665,2347.115,2349.375,1185770.0348
10.05.2024 04:00:00.000 GMT+0100,2349.348,2353.955,2348.974,2353.255,1844580.0543
10.05.2024 05:00:00.000 GMT+0100,2353.285,2354.425,2351.115,2353.885,700030.0288
10.05.2024 06:00:00.000 GMT+0100,2353.885,2358.655,2353.675,2357.065,1880789.9952
10.05.2024 07:00:00.000 GMT+0100,2357.065,2369.065,2355.955,2368.475,1557289.958
10.05.2024 08:00:00.000 GMT+0100,2368.405,2370.225,2364.725,2366.535,3474139.9288
10.05.2024 09:00:00.000 GMT+0100,2366.535,2372.055,2365.725,2369.435,2038249.9695
10.05.2024 10:00:00.000 GMT+0100,2369.438,2375.285,2369.438,2372.475,2202179.9088
10.05.2024 11:00:00.000 GMT+0100,2372.475,2378.365,2371.525,2374.658,2063489.9139
10.05.2024 12:00:00.000 GMT+0100,2374.635,2375.565,2371.075,2372.075,1657480.0014
10.05.2024 13:00:00.000 GMT+0100,2371.995,2375.648,2361.638,2364.725,4421400.0702
10.05.2024 14:00:00.000 GMT+0100,2364.585,2371.975,2360.065,2367.275,4484459.877
10.05.2024 15:00:00.000 GMT+0100,2367.228,2372.874,2357.665,2360.595,6260789.8712
10.05.2024 16:00:00.000 GMT+0100,2360.615,2366.308,2356.495,2364.755,4437950.1343
10.05.2024 17:00:00.000 GMT+0100,2364.755,2369.928,2361.585,2368.248,3203910.1124
10.05.2024 18:00:00.000 GMT+0100,2368.228,2369.895,2366.725,2369.535,2429869.8902
10.05.2024 19:00:00.000 GMT+0100,2369.585,2370.815,2366.545,2367.238,1813009.9773
10.05.2024 20:00:00.000 GMT+0100,2367.238,2367.355,2362.125,2363.295,1429990.0532
10.05.2024 21:00:00.000 GMT+0100,2363.315,2364.945,2359.605,2360.175,687590.003
10.05.2024 22:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
10.05.2024 23:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 00:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 01:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 02:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 03:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 04:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 05:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 06:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 07:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 08:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 09:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 10:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 11:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 12:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 13:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 14:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 15:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 16:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 17:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 18:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 19:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 20:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 21:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 22:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
11.05.2024 23:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 00:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 01:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 02:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 03:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 04:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 05:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 06:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 07:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 08:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 09:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 10:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 11:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 12:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 13:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 14:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 15:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 16:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 17:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 18:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 19:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
12.05.2024 20:00:00.000 GMT+0100,2360.175,2360.175,2360.175,2360.175,0
