Local time,Open,High,Low,Close,Volume
12.05.2024 02:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 03:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 04:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 05:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 06:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 07:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 08:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 09:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 10:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 11:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 12:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 13:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 14:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 15:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 16:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 17:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 18:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 19:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 20:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 21:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 22:00:00.000 GMT+0100,2361.265,2361.265,2361.265,2361.265,0
12.05.2024 23:00:00.000 GMT+0100,2363.725,2364.755,2360.452,2361.825,703339.994
13.05.2024 00:00:00.000 GMT+0100,2361.852,2362.865,2360.005,2360.675,646690.011
13.05.2024 01:00:00.000 GMT+0100,2360.745,2364.735,2360.075,2364.295,694209.9929
13.05.2024 02:00:00.000 GMT+0100,2364.245,2364.375,2355.085,2359.375,1741629.9582
13.05.2024 03:00:00.000 GMT+0100,2359.385,2360.085,2357.825,2359.225,1048429.966
13.05.2024 04:00:00.000 GMT+0100,2359.225,2359.605,2356.532,2357.335,830370.0089
13.05.2024 05:00:00.000 GMT+0100,2357.305,2357.305,2354.485,2354.585,728320.0026
13.05.2024 06:00:00.000 GMT+0100,2354.565,2355.325,2351.485,2352.865,941240.0126
13.05.2024 07:00:00.000 GMT+0100,2352.875,2354.685,2347.665,2349.862,1177049.9945
